IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SARD,FUTU__D_SARD,FUTU__WIND_SARD,CONST__wd_sin,CONST__wd_cos,Hour,Date
26379,1099,3,17.3,771.0,730.187,0.433884,-0.900969,3,2018-01-04
26380,1099,4,18.39,771.0,702.86,0.433884,-0.900969,4,2018-01-04
26381,1099,5,33.67,799.0,673.593,0.433884,-0.900969,5,2018-01-04
26382,1099,6,44.39,886.0,656.006,0.433884,-0.900969,6,2018-01-04
26383,1099,7,49.78,996.0,645.152,0.433884,-0.900969,7,2018-01-04
26384,1099,8,50.25,1092.0,634.829,0.433884,-0.900969,8,2018-01-04
26385,1099,9,50.8,1157.0,648.922,0.433884,-0.900969,9,2018-01-04
26386,1099,10,50.0,1188.0,689.169,0.433884,-0.900969,10,2018-01-04
26387,1099,11,49.78,1124.0,729.046,0.433884,-0.900969,11,2018-01-04
26388,1099,12,46.85,1011.0,753.407,0.433884,-0.900969,12,2018-01-04
26389,1099,13,46.5,930.0,757.593,0.433884,-0.900969,13,2018-01-04
26390,1099,14,48.42,1002.0,745.269,0.433884,-0.900969,14,2018-01-04
26391,1099,15,50.57,1035.0,722.508,0.433884,-0.900969,15,2018-01-04
26392,1099,16,51.25,1079.0,695.292,0.433884,-0.900969,16,2018-01-04
26393,1099,17,55.0,1181.0,667.642,0.433884,-0.900969,17,2018-01-04
26394,1099,18,55.0,1233.0,645.696,0.433884,-0.900969,18,2018-01-04
26395,1099,19,54.1,1228.0,633.515,0.433884,-0.900969,19,2018-01-04
26396,1099,20,51.97,1223.0,627.535,0.433884,-0.900969,20,2018-01-04
26397,1099,21,47.97,1154.0,620.98,0.433884,-0.900969,21,2018-01-04
26398,1099,22,44.89,1074.0,607.018,0.433884,-0.900969,22,2018-01-04
26399,1099,23,37.1,972.0,585.074,0.433884,-0.900969,23,2018-01-04
26400,1100,0,44.15,897.0,589.197,-0.433884,-0.900969,0,2018-01-05
26401,1100,1,39.8,819.0,569.82,-0.433884,-0.900969,1,2018-01-05
26402,1100,2,31.98,796.0,553.886,-0.433884,-0.900969,2,2018-01-05
26403,1100,3,30.12,781.0,543.252,-0.433884,-0.900969,3,2018-01-05
26404,1100,4,34.5,789.0,534.951,-0.433884,-0.900969,4,2018-01-05
26405,1100,5,40.7,810.0,519.796,-0.433884,-0.900969,5,2018-01-05
26406,1100,6,48.99,880.0,489.661,-0.433884,-0.900969,6,2018-01-05
26407,1100,7,55.35,991.0,448.444,-0.433884,-0.900969,7,2018-01-05
26408,1100,8,60.6,1083.0,408.724,-0.433884,-0.900969,8,2018-01-05
26409,1100,9,57.5,1116.0,382.487,-0.433884,-0.900969,9,2018-01-05
26410,1100,10,55.35,1111.0,375.645,-0.433884,-0.900969,10,2018-01-05
26411,1100,11,51.54,1058.0,387.79,-0.433884,-0.900969,11,2018-01-05
26412,1100,12,51.53,1097.0,402.453,-0.433884,-0.900969,12,2018-01-05
26413,1100,13,50.21,1058.0,389.954,-0.433884,-0.900969,13,2018-01-05
26414,1100,14,52.09,990.0,337.161,-0.433884,-0.900969,14,2018-01-05
26415,1100,15,55.35,1052.0,276.48,-0.433884,-0.900969,15,2018-01-05
26416,1100,16,56.7,1112.0,242.748,-0.433884,-0.900969,16,2018-01-05
26417,1100,17,72.2,1292.0,238.017,-0.433884,-0.900969,17,2018-01-05
26418,1100,18,72.2,1396.0,249.753,-0.433884,-0.900969,18,2018-01-05
26419,1100,19,69.41,1429.0,259.822,-0.433884,-0.900969,19,2018-01-05
26420,1100,20,55.35,1415.0,261.634,-0.433884,-0.900969,20,2018-01-05
26421,1100,21,51.55,1350.0,259.636,-0.433884,-0.900969,21,2018-01-05
26422,1100,22,49.78,1185.0,254.671,-0.433884,-0.900969,22,2018-01-05
26423,1100,23,46.07,1058.0,249.122,-0.433884,-0.900969,23,2018-01-05
26424,1101,0,46.99,874.0,213.74,-0.974928,-0.222521,0,2018-01-06
26425,1101,1,46.01,850.0,207.72,-0.974928,-0.222521,1,2018-01-06
26426,1101,2,44.72,806.0,206.798,-0.974928,-0.222521,2,2018-01-06
26427,1101,3,44.08,794.0,207.937,-0.974928,-0.222521,3,2018-01-06
26428,1101,4,42.67,786.0,197.937,-0.974928,-0.222521,4,2018-01-06
26429,1101,5,30.0,873.0,170.42,-0.974928,-0.222521,5,2018-01-06
26430,1101,6,38.7,870.0,140.168,-0.974928,-0.222521,6,2018-01-06
26431,1101,7,45.0,897.0,123.014,-0.974928,-0.222521,7,2018-01-06
26432,1101,8,44.72,957.0,127.691,-0.974928,-0.222521,8,2018-01-06
26433,1101,9,46.8,1051.0,139.483,-0.974928,-0.222521,9,2018-01-06
26434,1101,10,50.0,1048.0,142.261,-0.974928,-0.222521,10,2018-01-06
26435,1101,11,50.22,1031.0,144.961,-0.974928,-0.222521,11,2018-01-06
26436,1101,12,50.22,1036.0,153.768,-0.974928,-0.222521,12,2018-01-06
26437,1101,13,49.41,1018.0,165.069,-0.974928,-0.222521,13,2018-01-06
26438,1101,14,49.41,994.0,183.679,-0.974928,-0.222521,14,2018-01-06
26439,1101,15,49.78,1018.0,217.049,-0.974928,-0.222521,15,2018-01-06
26440,1101,16,50.44,1054.0,259.755,-0.974928,-0.222521,16,2018-01-06
26441,1101,17,56.85,1010.0,298.53,-0.974928,-0.222521,17,2018-01-06
26442,1101,18,56.0,1090.0,325.983,-0.974928,-0.222521,18,2018-01-06
26443,1101,19,53.48,1123.0,343.77,-0.974928,-0.222521,19,2018-01-06
26444,1101,20,50.44,1133.0,352.732,-0.974928,-0.222521,20,2018-01-06
26445,1101,21,49.78,1102.0,352.285,-0.974928,-0.222521,21,2018-01-06
26446,1101,22,46.93,1028.0,345.618,-0.974928,-0.222521,22,2018-01-06
26447,1101,23,44.89,962.0,337.61,-0.974928,-0.222521,23,2018-01-06
26448,1102,0,46.15,891.0,317.414,-0.781831,0.62349,0,2018-01-07
26449,1102,1,40.0,841.0,303.601,-0.781831,0.62349,1,2018-01-07
26450,1102,2,37.1,808.0,300.826,-0.781831,0.62349,2,2018-01-07
26451,1102,3,32.0,787.0,297.314,-0.781831,0.62349,3,2018-01-07
26452,1102,4,35.0,781.0,295.759,-0.781831,0.62349,4,2018-01-07
26453,1102,5,27.1,769.0,312.58,-0.781831,0.62349,5,2018-01-07
26454,1102,6,37.31,826.0,350.336,-0.781831,0.62349,6,2018-01-07
26455,1102,7,44.04,871.0,390.257,-0.781831,0.62349,7,2018-01-07
26456,1102,8,45.0,896.0,419.596,-0.781831,0.62349,8,2018-01-07
26457,1102,9,46.55,940.0,443.14,-0.781831,0.62349,9,2018-01-07
26458,1102,10,49.72,1010.0,470.132,-0.781831,0.62349,10,2018-01-07
26459,1102,11,49.41,1028.0,507.936,-0.781831,0.62349,11,2018-01-07
26460,1102,12,49.41,1037.0,546.569,-0.781831,0.62349,12,2018-01-07
26461,1102,13,47.6,1014.0,579.267,-0.781831,0.62349,13,2018-01-07
26462,1102,14,47.53,935.0,603.51,-0.781831,0.62349,14,2018-01-07
26463,1102,15,49.41,867.0,608.895,-0.781831,0.62349,15,2018-01-07
26464,1102,16,51.68,912.0,593.768,-0.781831,0.62349,16,2018-01-07
26465,1102,17,54.84,981.0,552.233,-0.781831,0.62349,17,2018-01-07
26466,1102,18,52.76,1091.0,497.127,-0.781831,0.62349,18,2018-01-07
26467,1102,19,52.76,1131.0,455.406,-0.781831,0.62349,19,2018-01-07
26468,1102,20,51.0,1133.0,429.413,-0.781831,0.62349,20,2018-01-07
26469,1102,21,49.41,1082.0,410.527,-0.781831,0.62349,21,2018-01-07
26470,1102,22,45.0,1002.0,395.164,-0.781831,0.62349,22,2018-01-07
26471,1102,23,41.5,907.0,385.048,-0.781831,0.62349,23,2018-01-07
26472,1103,0,39.36,863.0,577.375,0.0,1.0,0,2018-01-08
26473,1103,1,28.7,809.0,542.864,0.0,1.0,1,2018-01-08
26474,1103,2,23.69,796.0,503.096,0.0,1.0,2,2018-01-08
26475,1103,3,20.99,779.0,459.396,0.0,1.0,3,2018-01-08
26476,1103,4,25.0,796.0,428.778,0.0,1.0,4,2018-01-08
26477,1103,5,30.88,824.0,434.46,0.0,1.0,5,2018-01-08
26478,1103,6,45.94,926.0,466.284,0.0,1.0,6,2018-01-08
26479,1103,7,50.0,1111.0,522.195,0.0,1.0,7,2018-01-08
26480,1103,8,52.25,1212.0,568.419,0.0,1.0,8,2018-01-08
26481,1103,9,52.25,1198.0,581.101,0.0,1.0,9,2018-01-08
26482,1103,10,52.05,1123.0,570.713,0.0,1.0,10,2018-01-08
26483,1103,11,52.0,1058.0,548.282,0.0,1.0,11,2018-01-08
26484,1103,12,51.86,1081.0,520.563,0.0,1.0,12,2018-01-08
26485,1103,13,51.86,1071.0,465.894,0.0,1.0,13,2018-01-08
26486,1103,14,53.0,1065.0,407.088,0.0,1.0,14,2018-01-08
26487,1103,15,53.0,1092.0,371.015,0.0,1.0,15,2018-01-08
26488,1103,16,52.94,1172.0,366.078,0.0,1.0,16,2018-01-08
26489,1103,17,55.0,1259.0,384.46,0.0,1.0,17,2018-01-08
26490,1103,18,55.0,1288.0,398.07,0.0,1.0,18,2018-01-08
26491,1103,19,52.93,1291.0,402.593,0.0,1.0,19,2018-01-08
26492,1103,20,52.25,1277.0,393.529,0.0,1.0,20,2018-01-08
26493,1103,21,50.62,1208.0,371.347,0.0,1.0,21,2018-01-08
26494,1103,22,47.0,1115.0,338.076,0.0,1.0,22,2018-01-08
26495,1103,23,45.19,1042.0,297.225,0.0,1.0,23,2018-01-08
26496,1104,0,39.35,853.0,264.511,0.781831,0.62349,0,2018-01-09
26497,1104,1,36.4,820.0,219.427,0.781831,0.62349,1,2018-01-09
26498,1104,2,35.9,791.0,174.252,0.781831,0.62349,2,2018-01-09
26499,1104,3,34.0,789.0,134.936,0.781831,0.62349,3,2018-01-09
26500,1104,4,35.35,791.0,99.14,0.781831,0.62349,4,2018-01-09
26501,1104,5,38.9,819.0,69.411,0.781831,0.62349,5,2018-01-09
26502,1104,6,49.0,876.0,47.085,0.781831,0.62349,6,2018-01-09
26503,1104,7,55.9,1077.0,32.213,0.781831,0.62349,7,2018-01-09
26504,1104,8,62.36,1154.0,26.808,0.781831,0.62349,8,2018-01-09
26505,1104,9,68.75,1198.0,24.221,0.781831,0.62349,9,2018-01-09
26506,1104,10,63.0,1183.0,24.581,0.781831,0.62349,10,2018-01-09
26507,1104,11,63.3,1180.0,29.157,0.781831,0.62349,11,2018-01-09
26508,1104,12,59.39,1054.0,33.215,0.781831,0.62349,12,2018-01-09
26509,1104,13,59.39,1008.0,37.502,0.781831,0.62349,13,2018-01-09
26510,1104,14,62.36,1032.0,42.95,0.781831,0.62349,14,2018-01-09
26511,1104,15,70.3,1060.0,41.683,0.781831,0.62349,15,2018-01-09
26512,1104,16,68.81,1126.0,34.324,0.781831,0.62349,16,2018-01-09
26513,1104,17,73.3,1247.0,33.723,0.781831,0.62349,17,2018-01-09
26514,1104,18,74.43,1270.0,40.861,0.781831,0.62349,18,2018-01-09
26515,1104,19,69.0,1278.0,50.159,0.781831,0.62349,19,2018-01-09
26516,1104,20,59.39,1256.0,59.784,0.781831,0.62349,20,2018-01-09
26517,1104,21,52.48,1192.0,65.545,0.781831,0.62349,21,2018-01-09
26518,1104,22,49.0,1102.0,70.896,0.781831,0.62349,22,2018-01-09
26519,1104,23,45.98,1025.0,81.829,0.781831,0.62349,23,2018-01-09
26520,1105,0,43.32,874.0,86.321,0.974928,-0.222521,0,2018-01-10
26521,1105,1,38.0,806.0,93.134,0.974928,-0.222521,1,2018-01-10
26522,1105,2,36.42,775.0,93.765,0.974928,-0.222521,2,2018-01-10
26523,1105,3,36.0,772.0,98.654,0.974928,-0.222521,3,2018-01-10
26524,1105,4,35.9,771.0,112.422,0.974928,-0.222521,4,2018-01-10
26525,1105,5,40.43,801.0,117.883,0.974928,-0.222521,5,2018-01-10
26526,1105,6,47.01,921.0,111.647,0.974928,-0.222521,6,2018-01-10
26527,1105,7,51.79,1093.0,105.329,0.974928,-0.222521,7,2018-01-10
26528,1105,8,55.86,1183.0,96.772,0.974928,-0.222521,8,2018-01-10
26529,1105,9,58.58,1190.0,82.577,0.974928,-0.222521,9,2018-01-10
26530,1105,10,55.86,1161.0,78.368,0.974928,-0.222521,10,2018-01-10
26531,1105,11,53.79,1091.0,92.357,0.974928,-0.222521,11,2018-01-10
26532,1105,12,51.86,1124.0,115.61,0.974928,-0.222521,12,2018-01-10
26533,1105,13,51.75,1072.0,134.808,0.974928,-0.222521,13,2018-01-10
26534,1105,14,52.33,971.0,148.561,0.974928,-0.222521,14,2018-01-10
26535,1105,15,54.75,981.0,148.931,0.974928,-0.222521,15,2018-01-10
26536,1105,16,58.44,1025.0,137.17,0.974928,-0.222521,16,2018-01-10
26537,1105,17,63.99,1094.0,130.014,0.974928,-0.222521,17,2018-01-10
26538,1105,18,61.34,1182.0,129.531,0.974928,-0.222521,18,2018-01-10
26539,1105,19,58.58,1218.0,131.031,0.974928,-0.222521,19,2018-01-10
26540,1105,20,54.99,1210.0,142.287,0.974928,-0.222521,20,2018-01-10
26541,1105,21,52.33,1149.0,162.244,0.974928,-0.222521,21,2018-01-10
26542,1105,22,50.03,1053.0,173.909,0.974928,-0.222521,22,2018-01-10
26543,1105,23,45.5,947.0,177.67,0.974928,-0.222521,23,2018-01-10
26544,1106,0,43.32,883.0,202.883,0.433884,-0.900969,0,2018-01-11
26545,1106,1,39.0,833.0,191.102,0.433884,-0.900969,1,2018-01-11
26546,1106,2,38.0,815.0,168.871,0.433884,-0.900969,2,2018-01-11
26547,1106,3,38.2,804.0,141.591,0.433884,-0.900969,3,2018-01-11
26548,1106,4,37.8,811.0,128.54,0.433884,-0.900969,4,2018-01-11
26549,1106,5,40.71,837.0,123.942,0.433884,-0.900969,5,2018-01-11
26550,1106,6,49.0,952.0,113.705,0.433884,-0.900969,6,2018-01-11
26551,1106,7,53.78,1148.0,93.889,0.433884,-0.900969,7,2018-01-11
26552,1106,8,59.61,1232.0,75.104,0.433884,-0.900969,8,2018-01-11
26553,1106,9,59.02,1260.0,69.907,0.433884,-0.900969,9,2018-01-11
26554,1106,10,57.58,1174.0,90.442,0.433884,-0.900969,10,2018-01-11
26555,1106,11,57.45,1223.0,106.388,0.433884,-0.900969,11,2018-01-11
26556,1106,12,54.61,1108.0,113.848,0.433884,-0.900969,12,2018-01-11
26557,1106,13,54.83,1101.0,128.429,0.433884,-0.900969,13,2018-01-11
26558,1106,14,54.74,1092.0,118.007,0.433884,-0.900969,14,2018-01-11
26559,1106,15,61.27,1094.0,96.193,0.433884,-0.900969,15,2018-01-11
26560,1106,16,63.5,1098.0,86.354,0.433884,-0.900969,16,2018-01-11
26561,1106,17,72.44,1189.0,73.178,0.433884,-0.900969,17,2018-01-11
26562,1106,18,73.02,1277.0,60.486,0.433884,-0.900969,18,2018-01-11
26563,1106,19,68.92,1288.0,56.693,0.433884,-0.900969,19,2018-01-11
26564,1106,20,55.84,1282.0,57.242,0.433884,-0.900969,20,2018-01-11
26565,1106,21,50.33,1216.0,60.799,0.433884,-0.900969,21,2018-01-11
26566,1106,22,48.98,1114.0,62.221,0.433884,-0.900969,22,2018-01-11
26567,1106,23,44.69,1012.0,63.53,0.433884,-0.900969,23,2018-01-11
26568,1107,0,47.19,886.0,74.388,-0.433884,-0.900969,0,2018-01-12
26569,1107,1,44.26,838.0,87.945,-0.433884,-0.900969,1,2018-01-12
26570,1107,2,43.5,817.0,103.26,-0.433884,-0.900969,2,2018-01-12
26571,1107,3,39.16,809.0,123.983,-0.433884,-0.900969,3,2018-01-12
26572,1107,4,39.1,812.0,146.907,-0.433884,-0.900969,4,2018-01-12
26573,1107,5,41.89,840.0,164.7,-0.433884,-0.900969,5,2018-01-12
26574,1107,6,49.0,946.0,182.937,-0.433884,-0.900969,6,2018-01-12
26575,1107,7,52.24,1096.0,209.109,-0.433884,-0.900969,7,2018-01-12
26576,1107,8,55.21,1169.0,247.296,-0.433884,-0.900969,8,2018-01-12
26577,1107,9,56.02,1218.0,276.699,-0.433884,-0.900969,9,2018-01-12
26578,1107,10,54.61,1271.0,285.528,-0.433884,-0.900969,10,2018-01-12
26579,1107,11,53.17,1206.0,287.162,-0.433884,-0.900969,11,2018-01-12
26580,1107,12,52.08,1178.0,295.173,-0.433884,-0.900969,12,2018-01-12
26581,1107,13,51.41,1119.0,298.872,-0.433884,-0.900969,13,2018-01-12
26582,1107,14,52.18,1104.0,297.301,-0.433884,-0.900969,14,2018-01-12
26583,1107,15,52.28,1168.0,285.144,-0.433884,-0.900969,15,2018-01-12
26584,1107,16,52.53,1183.0,257.053,-0.433884,-0.900969,16,2018-01-12
26585,1107,17,54.84,1263.0,232.062,-0.433884,-0.900969,17,2018-01-12
26586,1107,18,55.34,1306.0,206.741,-0.433884,-0.900969,18,2018-01-12
26587,1107,19,54.53,1318.0,180.267,-0.433884,-0.900969,19,2018-01-12
26588,1107,20,52.0,1294.0,157.854,-0.433884,-0.900969,20,2018-01-12
26589,1107,21,50.0,1211.0,138.246,-0.433884,-0.900969,21,2018-01-12
26590,1107,22,45.15,1117.0,119.661,-0.433884,-0.900969,22,2018-01-12
26591,1107,23,43.57,1016.0,102.265,-0.433884,-0.900969,23,2018-01-12
26592,1108,0,44.59,1036.0,73.661,-0.974928,-0.222521,0,2018-01-13
26593,1108,1,42.25,980.0,63.898,-0.974928,-0.222521,1,2018-01-13
26594,1108,2,36.11,949.0,54.844,-0.974928,-0.222521,2,2018-01-13
26595,1108,3,33.8,942.0,50.943,-0.974928,-0.222521,3,2018-01-13
26596,1108,4,32.55,917.0,46.709,-0.974928,-0.222521,4,2018-01-13
26597,1108,5,32.55,930.0,43.671,-0.974928,-0.222521,5,2018-01-13
26598,1108,6,43.56,992.0,44.781,-0.974928,-0.222521,6,2018-01-13
26599,1108,7,52.1,1113.0,46.031,-0.974928,-0.222521,7,2018-01-13
26600,1108,8,52.93,1189.0,45.907,-0.974928,-0.222521,8,2018-01-13
26601,1108,9,53.29,1249.0,42.335,-0.974928,-0.222521,9,2018-01-13
26602,1108,10,52.51,1256.0,33.518,-0.974928,-0.222521,10,2018-01-13
26603,1108,11,47.73,1266.0,23.17,-0.974928,-0.222521,11,2018-01-13
26604,1108,12,44.7,1158.0,17.01,-0.974928,-0.222521,12,2018-01-13
26605,1108,13,43.78,1175.0,17.057,-0.974928,-0.222521,13,2018-01-13
26606,1108,14,45.0,1168.0,20.56,-0.974928,-0.222521,14,2018-01-13
26607,1108,15,48.73,1183.0,22.012,-0.974928,-0.222521,15,2018-01-13
26608,1108,16,52.83,1235.0,19.819,-0.974928,-0.222521,16,2018-01-13
26609,1108,17,60.0,1318.0,19.735,-0.974928,-0.222521,17,2018-01-13
26610,1108,18,60.0,1382.0,27.993,-0.974928,-0.222521,18,2018-01-13
26611,1108,19,56.34,1391.0,40.252,-0.974928,-0.222521,19,2018-01-13
26612,1108,20,52.76,1365.0,48.944,-0.974928,-0.222521,20,2018-01-13
26613,1108,21,50.5,1289.0,51.336,-0.974928,-0.222521,21,2018-01-13
26614,1108,22,46.66,1213.0,50.17,-0.974928,-0.222521,22,2018-01-13
26615,1108,23,44.1,1121.0,49.301,-0.974928,-0.222521,23,2018-01-13
26616,1109,0,42.04,929.0,39.325,-0.781831,0.62349,0,2018-01-14
26617,1109,1,36.07,862.0,39.334,-0.781831,0.62349,1,2018-01-14
26618,1109,2,35.02,819.0,40.049,-0.781831,0.62349,2,2018-01-14
26619,1109,3,33.18,803.0,39.038,-0.781831,0.62349,3,2018-01-14
26620,1109,4,32.81,801.0,36.889,-0.781831,0.62349,4,2018-01-14
26621,1109,5,32.55,818.0,35.24,-0.781831,0.62349,5,2018-01-14
26622,1109,6,36.1,862.0,33.827,-0.781831,0.62349,6,2018-01-14
26623,1109,7,43.56,912.0,32.525,-0.781831,0.62349,7,2018-01-14
26624,1109,8,45.92,980.0,31.557,-0.781831,0.62349,8,2018-01-14
26625,1109,9,47.93,1042.0,28.709,-0.781831,0.62349,9,2018-01-14
26626,1109,10,51.5,1031.0,25.001,-0.781831,0.62349,10,2018-01-14
26627,1109,11,51.03,998.0,26.245,-0.781831,0.62349,11,2018-01-14
26628,1109,12,51.03,989.0,31.524,-0.781831,0.62349,12,2018-01-14
26629,1109,13,48.73,970.0,34.774,-0.781831,0.62349,13,2018-01-14
26630,1109,14,49.13,895.0,33.423,-0.781831,0.62349,14,2018-01-14
26631,1109,15,51.1,865.0,30.9,-0.781831,0.62349,15,2018-01-14
26632,1109,16,55.33,889.0,29.916,-0.781831,0.62349,16,2018-01-14
26633,1109,17,61.0,968.0,35.391,-0.781831,0.62349,17,2018-01-14
26634,1109,18,62.5,1068.0,50.879,-0.781831,0.62349,18,2018-01-14
26635,1109,19,58.84,1093.0,64.894,-0.781831,0.62349,19,2018-01-14
26636,1109,20,58.32,1112.0,67.351,-0.781831,0.62349,20,2018-01-14
26637,1109,21,53.0,1075.0,61.97,-0.781831,0.62349,21,2018-01-14
26638,1109,22,48.73,1000.0,55.095,-0.781831,0.62349,22,2018-01-14
26639,1109,23,43.65,894.0,53.247,-0.781831,0.62349,23,2018-01-14
26640,1110,0,42.0,816.0,39.639,0.0,1.0,0,2018-01-15
26641,1110,1,35.15,764.0,37.842,0.0,1.0,1,2018-01-15
26642,1110,2,32.55,730.0,35.689,0.0,1.0,2,2018-01-15
26643,1110,3,32.78,716.0,31.414,0.0,1.0,3,2018-01-15
26644,1110,4,32.55,726.0,29.355,0.0,1.0,4,2018-01-15
26645,1110,5,36.1,761.0,28.875,0.0,1.0,5,2018-01-15
26646,1110,6,48.36,899.0,31.887,0.0,1.0,6,2018-01-15
26647,1110,7,54.19,1130.0,36.217,0.0,1.0,7,2018-01-15
26648,1110,8,61.35,1215.0,38.397,0.0,1.0,8,2018-01-15
26649,1110,9,56.0,1238.0,40.403,0.0,1.0,9,2018-01-15
26650,1110,10,54.59,1193.0,45.145,0.0,1.0,10,2018-01-15
26651,1110,11,53.77,1103.0,59.027,0.0,1.0,11,2018-01-15
26652,1110,12,51.65,1123.0,81.236,0.0,1.0,12,2018-01-15
26653,1110,13,51.4,1044.0,96.822,0.0,1.0,13,2018-01-15
26654,1110,14,53.77,1072.0,99.031,0.0,1.0,14,2018-01-15
26655,1110,15,56.33,1130.0,93.706,0.0,1.0,15,2018-01-15
26656,1110,16,61.35,1161.0,90.399,0.0,1.0,16,2018-01-15
26657,1110,17,65.0,1198.0,95.0,0.0,1.0,17,2018-01-15
26658,1110,18,60.0,1262.0,107.862,0.0,1.0,18,2018-01-15
26659,1110,19,56.69,1291.0,128.107,0.0,1.0,19,2018-01-15
26660,1110,20,54.0,1268.0,158.716,0.0,1.0,20,2018-01-15
26661,1110,21,52.65,1188.0,205.01,0.0,1.0,21,2018-01-15
26662,1110,22,51.6,1093.0,259.227,0.0,1.0,22,2018-01-15
26663,1110,23,47.27,982.0,315.44,0.0,1.0,23,2018-01-15
26664,1111,0,44.81,914.0,515.059,0.781831,0.62349,0,2018-01-16
26665,1111,1,42.65,866.0,541.452,0.781831,0.62349,1,2018-01-16
26666,1111,2,37.0,841.0,550.529,0.781831,0.62349,2,2018-01-16
26667,1111,3,32.01,838.0,561.931,0.781831,0.62349,3,2018-01-16
26668,1111,4,32.01,838.0,574.884,0.781831,0.62349,4,2018-01-16
26669,1111,5,40.0,870.0,598.639,0.781831,0.62349,5,2018-01-16
26670,1111,6,43.93,955.0,634.035,0.781831,0.62349,6,2018-01-16
26671,1111,7,46.66,1130.0,665.722,0.781831,0.62349,7,2018-01-16
26672,1111,8,46.0,1210.0,694.763,0.781831,0.62349,8,2018-01-16
26673,1111,9,45.05,1239.0,724.425,0.781831,0.62349,9,2018-01-16
26674,1111,10,43.77,1212.0,754.821,0.781831,0.62349,10,2018-01-16
26675,1111,11,38.91,1145.0,782.166,0.781831,0.62349,11,2018-01-16
26676,1111,12,38.91,1163.0,801.743,0.781831,0.62349,12,2018-01-16
26677,1111,13,36.61,1130.0,811.444,0.781831,0.62349,13,2018-01-16
26678,1111,14,38.91,1102.0,811.254,0.781831,0.62349,14,2018-01-16
26679,1111,15,43.93,1082.0,801.437,0.781831,0.62349,15,2018-01-16
26680,1111,16,47.28,1114.0,785.562,0.781831,0.62349,16,2018-01-16
26681,1111,17,49.73,1230.0,769.078,0.781831,0.62349,17,2018-01-16
26682,1111,18,54.91,1353.0,751.31,0.781831,0.62349,18,2018-01-16
26683,1111,19,54.37,1386.0,737.739,0.781831,0.62349,19,2018-01-16
26684,1111,20,47.99,1369.0,728.646,0.781831,0.62349,20,2018-01-16
26685,1111,21,46.0,1267.0,721.888,0.781831,0.62349,21,2018-01-16
26686,1111,22,43.77,1168.0,718.88,0.781831,0.62349,22,2018-01-16
26687,1111,23,43.2,1030.0,713.518,0.781831,0.62349,23,2018-01-16
26688,1112,0,30.0,857.0,664.937,0.974928,-0.222521,0,2018-01-17
26689,1112,1,7.0,801.0,661.714,0.974928,-0.222521,1,2018-01-17
26690,1112,2,5.0,771.0,667.758,0.974928,-0.222521,2,2018-01-17
26691,1112,3,5.0,756.0,684.875,0.974928,-0.222521,3,2018-01-17
26692,1112,4,5.0,759.0,710.053,0.974928,-0.222521,4,2018-01-17
26693,1112,5,5.0,791.0,727.786,0.974928,-0.222521,5,2018-01-17
26694,1112,6,38.55,912.0,740.087,0.974928,-0.222521,6,2018-01-17
26695,1112,7,43.93,1097.0,750.831,0.974928,-0.222521,7,2018-01-17
26696,1112,8,43.93,1170.0,759.584,0.974928,-0.222521,8,2018-01-17
26697,1112,9,43.77,1170.0,777.579,0.974928,-0.222521,9,2018-01-17
26698,1112,10,32.5,1147.0,801.849,0.974928,-0.222521,10,2018-01-17
26699,1112,11,5.0,1131.0,816.054,0.974928,-0.222521,11,2018-01-17
26700,1112,12,5.7,1110.0,816.251,0.974928,-0.222521,12,2018-01-17
26701,1112,13,5.0,1093.0,809.211,0.974928,-0.222521,13,2018-01-17
26702,1112,14,5.7,1053.0,800.705,0.974928,-0.222521,14,2018-01-17
26703,1112,15,15.0,1033.0,789.899,0.974928,-0.222521,15,2018-01-17
26704,1112,16,38.55,1031.0,779.078,0.974928,-0.222521,16,2018-01-17
26705,1112,17,59.72,1126.0,772.145,0.974928,-0.222521,17,2018-01-17
26706,1112,18,56.53,1188.0,763.592,0.974928,-0.222521,18,2018-01-17
26707,1112,19,55.35,1218.0,748.413,0.974928,-0.222521,19,2018-01-17
26708,1112,20,50.0,1200.0,731.3,0.974928,-0.222521,20,2018-01-17
26709,1112,21,48.8,1126.0,716.817,0.974928,-0.222521,21,2018-01-17
26710,1112,22,45.14,1007.0,700.838,0.974928,-0.222521,22,2018-01-17
26711,1112,23,38.55,887.0,682.072,0.974928,-0.222521,23,2018-01-17
26712,1113,0,43.56,865.0,660.651,0.433884,-0.900969,0,2018-01-18
26713,1113,1,40.2,829.0,647.398,0.433884,-0.900969,1,2018-01-18
26714,1113,2,39.0,812.0,628.726,0.433884,-0.900969,2,2018-01-18
26715,1113,3,37.27,809.0,603.153,0.433884,-0.900969,3,2018-01-18
26716,1113,4,39.0,806.0,577.1,0.433884,-0.900969,4,2018-01-18
26717,1113,5,43.46,846.0,545.601,0.433884,-0.900969,5,2018-01-18
26718,1113,6,49.0,951.0,513.979,0.433884,-0.900969,6,2018-01-18
26719,1113,7,54.84,1118.0,490.389,0.433884,-0.900969,7,2018-01-18
26720,1113,8,60.42,1198.0,480.27,0.433884,-0.900969,8,2018-01-18
26721,1113,9,55.98,1231.0,491.726,0.433884,-0.900969,9,2018-01-18
26722,1113,10,48.67,1253.0,527.204,0.433884,-0.900969,10,2018-01-18
26723,1113,11,46.93,1208.0,572.396,0.433884,-0.900969,11,2018-01-18
